"Section","Band","Rank","Rank for prize","Call","WWL","Claimed score","Claimed QSOs","Cross checked score","Cross checked QSOs","# deleted QSOs","% error score","Unique","% unique score","% CW QSOs","% MGM QSOs","cross checked ODX call","cross checked ODX QRB","Millimeter Group score","PWR(W)","RTX","Ant","ASL(m)",
"SO 145 MHz","145 MHz","165","0","DJ7JM","JN48RR","34032","101","33235","97","","2,3 %","0","0,0 %","9,3 %","0,0 %","HA6W","815","0","PWR(W): 100","TRX:","Ant: 15X144A (1 2)","ASL(m):","",
"SO 145 MHz","145 MHz","166","0","DL3WP","JN48NI","34900","122","33016","116","","5,4 %","0","0,0 %","0,0 %","0,0 %","5P5T","774","0","PWR(W): 100","TRX:","Ant: 2x5 Element","ASL(m):","",
"SO 145 MHz","145 MHz","167","0","LY2WR","KO24FO","34048","58","32867","56","","3,5 %","2","0,5 %","57,1 %","0,0 %","OE1W","958","0","PWR(W): 250","TRX:","Ant: 13 el yagi","ASL(m): 230","",
"SO 145 MHz","145 MHz","168","0","DL/UT8IO","JO71DT","38207","130","32688","111","","14,4 %","1","0,4 %","64,9 %","0,0 %","IQ5NN","927","0","PWR(W): 0","TRX:","Ant: 2x10ele Vagarda","ASL(m):","",
"SO 145 MHz","145 MHz","169","0","DL3YCW","JO42HA","33050","120","32615","119","","1,3 %","0","0,0 %","0,0 %","0,0 %","G8XVJ/P","726","0","PWR(W): 100","TRX:","Ant: 15 Ele. Yagi","ASL(m): 100","",
"SO 145 MHz","145 MHz","170","0","DM2EUN","JO60IV","35741","146","32471","132","","9,1 %","0","0,0 %","0,0 %","0,0 %","G2N","808","0","PWR(W): 600","TRX:","Ant: 9ele Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","171","0","DL9AAA","JN58QE","33431","111","32393","107","","3,1 %","0","0,0 %","26,2 %","0,0 %","TM5R","696","0","PWR(W): 100","TRX:","Ant: 7 Element Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","172","0","PA7KY","JO32LR","33431","104","32091","101","","4,0 %","1","1,8 %","4,0 %","0,0 %","OE2M","701","0","PWR(W): 400","TRX:","Ant: 11 el DK7ZB","ASL(m): 19 meter asl","",
"SO 145 MHz","145 MHz","173","0","DK5HQ","JO53CO","33179","112","32002","109","","3,5 %","1","0,0 %","0,0 %","0,0 %","TM0W","827","0","PWR(W): 100","TRX:","Ant: 4 x BigWheel","ASL(m):","",
"SO 145 MHz","145 MHz","174","0","OE5ANL","JN78DH","34746","137","31933","129","","8,1 %","2","0,1 %","24,8 %","0,0 %","YT4B","611","0","PWR(W): 100","TRX: IC 9700","Ant: 6 el Yagi","ASL(m): 376","",
"SO 145 MHz","145 MHz","175","0","DH5BS","JO63UW","35431","82","31687","75","","10,6 %","1","0,4 %","0,0 %","0,0 %","G0VHF/P","864","0","PWR(W): 400","TRX:","Ant: 4x10 ele","ASL(m):","",
"SO 145 MHz","145 MHz","176","0","OK2SLC","JN89ED","32311","118","31648","116","","2,1 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","687","0","PWR(W): 500","TRX: K3+TR144H+40","Ant: 10el.OK5IM","ASL(m): 360","",
"SO 145 MHz","145 MHz","177","0","DL1HSF","JO61FR","35054","102","31581","95","","9,9 %","0","0,0 %","0,0 %","0,0 %","9A0BB","806","0","PWR(W): 50","TRX:","Ant: 9ele","ASL(m):","",
"SO 145 MHz","145 MHz","178","0","DK2TX","JN59LN","32414","120","31562","116","","2,6 %","0","0,0 %","15,5 %","0,0 %","IQ5NN","679","0","PWR(W): 100","TRX:","Ant: yagi","ASL(m):","",
"SO 145 MHz","145 MHz","179","0","DG6ME","JO51KV","32382","117","31288","113","","3,4 %","1","1,8 %","4,4 %","0,0 %","9A5Y","850","0","PWR(W): 100","TRX:","Ant: 7-Element-Yagi","ASL(m): 172","",
"SO 145 MHz","145 MHz","180","0","DO1GPP","JO71FU","32538","109","31284","105","","3,9 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","934","0","PWR(W): 100","TRX:","Ant: 4x14 ele Y","ASL(m):","",
"SO 145 MHz","145 MHz","181","0","IZ8DSX","JN71HA","35077","91","31156","82","","11,2 %","1","0,6 %","0,0 %","0,0 %","I2SVA","694","0","PWR(W): 500","TRX: ICOM IC 9700","Ant: 10 elem yagi hm","ASL(m): 272","",
"SO 145 MHz","145 MHz","182","0","DK6AO","JO51GS","31566","146","31107","145","","1,5 %","2","1,2 %","0,0 %","0,0 %","G0LBK","722","0","PWR(W): 100","TRX:","Ant: 5dB","ASL(m): 800","",
"SO 145 MHz","145 MHz","183","0","OK1UFF","JO60XR","33344","150","30865","142","","7,4 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","805","0","PWR(W): 50","TRX: FT-817","Ant: 7 el. QUAD","ASL(m): 703","",
"SO 145 MHz","145 MHz","184","0","DK4DJ","JO41CT","32327","147","30798","141","","4,7 %","3","0,3 %","0,0 %","0,0 %","S50C","781","0","PWR(W): 700","TRX:","Ant: 2x Big Wheel, 12ele M2","ASL(m): 25","",
"SO 145 MHz","145 MHz","185","0","DL2MDU","JN58RF","31191","84","30541","82","","2,1 %","0","0,0 %","9,8 %","0,0 %","YT4B","767","0","PWR(W): 600","TRX:","Ant: 11 Ele.","ASL(m):","",
"SO 145 MHz","145 MHz","186","0","DJ8AK","JO53AE","30186","93","30186","93","","0,0 %","0","0,0 %","0,0 %","0,0 %","TM0W","780","0","PWR(W): 100","TRX:","Ant: 8 ele Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","187","0","DF9ME/P","JN69GB","30781","121","30147","119","","2,1 %","2","0,1 %","0,0 %","0,0 %","IZ1AZA","642","0","PWR(W): 97","TRX:","Ant: 8 el Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","188","0","DL4OCF","JO52IJ","31762","104","30126","101","","5,2 %","0","0,0 %","0,0 %","0,0 %","M0UGA/P","843","0","PWR(W): 80","TRX:","Ant: 11 Element etc","ASL(m):","",
"SO 145 MHz","145 MHz","189","0","DD6OM","JO62OQ","30108","104","30108","104","","0,0 %","2","1,9 %","0,0 %","0,0 %","9A1N","868","0","PWR(W): 100","TRX:","Ant: FX224","ASL(m):","",
"SO 145 MHz","145 MHz","190","0","DF0DA","JO30JF","32894","111","29844","104","","9,3 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","860","0","PWR(W): 700","TRX:","Ant: 2x11 El. Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","191","0","F4HRD","JO00XX","30419","110","29666","107","","2,5 %","1","0,0 %","0,0 %","0,0 %","F4FFH/P","796","0","PWR(W): 80","TRX: YAESU FT-991","Ant: 11 ELE TONNA","ASL(m): 13","",
"SO 145 MHz","145 MHz","192","0","OK2BPN","JN89UF","34648","99","29581","84","","14,6 %","1","1,3 %","32,1 %","0,0 %","IU4FNO","767","0","PWR(W): 50","TRX:","Ant: 11 el Y","ASL(m): 330","",
"SO 145 MHz","145 MHz","193","0","DL1YDI","JO42FA","32253","102","29401","93","","8,8 %","1","0,1 %","0,0 %","0,0 %","S50C","788","0","PWR(W): 300","TRX:","Ant: 9 Ele Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","194","0","OK2JI","JN89LX","30704","129","29320","124","","4,5 %","0","0,0 %","0,8 %","0,0 %","IQ5NN","789","0","PWR(W): 50","TRX: TRX-11 +PA","Ant: 8el.DK7ZB","ASL(m): 330","",
"SO 145 MHz","145 MHz","195","0","DG3EX","JO31NH","30831","79","29278","75","","5,0 %","0","0,0 %","0,0 %","0,0 %","OM6A","865","0","PWR(W): 0","TRX:","Ant: 2x11 Ele Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","196","0","S50TA","JN76HD","31328","97","29269","93","","6,6 %","0","0,0 %","15,1 %","0,0 %","LZ2T","729","0","PWR(W): 300","TRX: TS-2000","Ant: 17el Yagi","ASL(m): 300","",
"SO 145 MHz","145 MHz","197","0","DL9DBF","JO40AV","30235","121","29217","119","","3,4 %","1","0,8 %","0,0 %","0,0 %","M0UGA/P","665","0","PWR(W): 160","TRX:","Ant: 11 ele","ASL(m): 320","",
"SO 145 MHz","145 MHz","198","0","DD7EQ","JO31IG","30456","110","29203","107","","4,1 %","0","0,0 %","0,0 %","0,0 %","OE1W","739","0","PWR(W): 350","TRX:","Ant: Flexa-224","ASL(m):","",
"SO 145 MHz","145 MHz","199","0","OK2LC","JN88AU","33435","125","29090","112","","13,0 %","1","2,3 %","49,1 %","0,0 %","YT4W","661","0","PWR(W): 50","TRX: IC-910H","Ant: DUOBAND","ASL(m): 280","",
"SO 145 MHz","145 MHz","200","0","OK1FOX","JO70ED","33923","139","28959","121","","14,6 %","1","0,3 %","0,0 %","0,0 %","IQ5NN","746","0","PWR(W): 100","TRX: FT847","Ant: PA0MS","ASL(m): 250","",
"SO 145 MHz","145 MHz","201","0","DK2YL","JN39JG","31535","122","28790","112","","8,7 %","2","0,7 %","0,0 %","0,0 %","OL7M","703","0","PWR(W): 0","TRX:","Ant: 9 Ele F9FT","ASL(m):","",
"SO 145 MHz","145 MHz","202","0","F5XU","JN15MR","31845","87","28687","79","","9,9 %","2","1,7 %","0,0 %","0,0 %","DK0NA/P","793","0","PWR(W): 100","TRX: IC 9700","Ant: YAGI 11 ELE","ASL(m): 850","",
"SO 145 MHz","145 MHz","203","0","DL2FFW","JO50DO","31311","110","28607","101","","8,6 %","0","0,0 %","6,9 %","0,0 %","9A1N","787","0","PWR(W): 500","TRX:","Ant: 8 Elemente Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","204","0","9A1DL","JN85WF","28477","97","28457","96","","0,1 %","0","0,0 %","0,0 %","0,0 %","OL4N","683","0","PWR(W): 120","TRX: YAESU FT857","Ant: 2x11 DL6WU","ASL(m): 300","",
"SO 145 MHz","145 MHz","205","0","HA5FB","JN97NN","32729","113","28363","103","","13,3 %","0","0,0 %","47,6 %","0,0 %","IQ5NN","679","0","PWR(W): 500","TRX:","Ant: 2xSWAN 9 el Yagi","ASL(m): 120","",
"SO 145 MHz","145 MHz","206","0","DK2BO","JO40GE","29935","115","28322","111","","5,4 %","0","0,0 %","0,0 %","0,0 %","9A0BB","804","0","PWR(W): 0","TRX:","Ant: VGR-Antenne","ASL(m):","",
"SO 145 MHz","145 MHz","207","0","DL9MKA","JO51SW","30070","100","28194","93","","6,2 %","0","0,0 %","0,0 %","0,0 %","9A1N","847","0","PWR(W): 200","TRX:","Ant: 10el Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","208","0","YT3N","KN04LP","30167","58","28154","54","","6,7 %","0","0,0 %","0,0 %","0,0 %","IZ0CLS","799","0","PWR(W): 300","TRX: TR751E","Ant: 2 x 11 H. made","ASL(m): 100","",
"SO 145 MHz","145 MHz","209","0","F1CBC","JN09BO","29455","91","28048","88","","4,8 %","0","0,0 %","0,0 %","0,0 %","GM4ZUK/P","835","0","PWR(W): 80","TRX:","Ant: 9 els yagi","ASL(m): 110","",
"SO 145 MHz","145 MHz","210","0","DK5IR","JN49IC","32249","100","27882","91","","13,5 %","0","0,0 %","0,0 %","0,0 %","OM6A","734","0","PWR(W): 0","TRX:","Ant: 11 El.","ASL(m):","",
"SO 145 MHz","145 MHz","211","0","DL4MN","JO62FK","28227","100","27820","99","","1,4 %","0","0,0 %","0,0 %","0,0 %","G2N","749","0","PWR(W): 300","TRX:","Ant: 3el Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","212","0","YO2GL","KN05OS","33103","84","27691","74","","16,3 %","0","0,0 %","77,0 %","0,0 %","OK4C","800","0","PWR(W): 250","TRX:","Ant: 10 EL. YAGI","ASL(m): 95","",
"SO 145 MHz","145 MHz","213","0","YO2BLX","KN06SM","30299","85","27651","78","","8,7 %","0","0,0 %","21,8 %","0,0 %","IO2V","799","0","PWR(W): 40","TRX: IC821h","Ant: 10el dk7zb","ASL(m):","",
"SO 145 MHz","145 MHz","214","0","F4HER","JN06CL","28453","111","27548","109","","3,2 %","5","2,4 %","0,0 %","0,0 %","DR2X","809","0","PWR(W): 90","TRX: TX 144","Ant: ANT 144","ASL(m): 136","",
"SO 145 MHz","145 MHz","215","0","DL1EIP","JO31DF","28168","99","27472","97","","2,5 %","0","0,0 %","0,0 %","0,0 %","OE1W","763","0","PWR(W): 400","TRX:","Ant: 7 Element Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","216","0","OE9MON","JN47VM","28731","82","27182","79","","5,4 %","0","0,0 %","0,0 %","0,0 %","G2N","846","0","PWR(W): 200","TRX:","Ant: 8el DQ","ASL(m): 400","",
"SO 145 MHz","145 MHz","217","0","EA3EBN","JN11GW","31469","70","27160","62","","13,7 %","2","2,2 %","0,0 %","0,0 %","DR9A","878","0","PWR(W): 200","TRX:","Ant: 12 el yagi","ASL(m): 654","",
"SO 145 MHz","145 MHz","218","0","F1NZC","JN15MR","30106","84","27057","76","","10,1 %","1","0,7 %","0,0 %","0,0 %","DK0NA/P","793","0","PWR(W): 120","TRX: ic-9700","Ant: 16 ELEMENTS","ASL(m): 900","",
"SO 145 MHz","145 MHz","219","0","SQ1GU","JO74TE","28420","76","26914","71","","5,3 %","0","0,0 %","0,0 %","0,0 %","HB9FAP","885","0","PWR(W): 100","TRX:","Ant: Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","220","0","F4KIT/P","JN26RD","28560","108","26586","102","","6,9 %","3","3,0 %","0,0 %","0,0 %","F6DBI","706","0","PWR(W): 60","TRX: TX 144","Ant: ANT 144 BIG WHEEL ET YAGI","ASL(m): 850","",
"SO 145 MHz","145 MHz","221","0","DO3HTV","JO32MO","27433","83","26577","81","","3,1 %","0","0,0 %","0,0 %","0,0 %","OE1W","797","0","PWR(W): 75","TRX:","Ant: 2x11 Element","ASL(m): 0","",
"SO 145 MHz","145 MHz","222","0","F5DRD","JO10GA","26787","86","26137","83","","2,4 %","1","0,1 %","0,0 %","0,0 %","EA2DR","895","0","PWR(W): 100","TRX: FT897","Ant: 2 X 7 ELTS DK7ZB","ASL(m): 92","",
"SO 145 MHz","145 MHz","223","0","SP8K","KO10DK","28605","78","25872","72","","9,6 %","2","1,2 %","0,0 %","0,0 %","DK0NA/P","813","0","PWR(W): 500","TRX:","Ant: 4 x 12 el  DK7ZB @ 25 m","ASL(m):","",
"SO 145 MHz","145 MHz","224","0","DL6SH","JN48SW","28504","79","25839","73","","9,3 %","0","0,0 %","0,0 %","0,0 %","SP9KDA","725","0","PWR(W): 750","TRX:","Ant: 8m Spiegel mit 144 MHz Ringfeed","ASL(m):","",
"SO 145 MHz","145 MHz","225","0","DM8AK","JN57MT","26474","88","25797","85","","2,6 %","0","0,0 %","0,0 %","0,0 %","G0VHF/P","831","0","PWR(W): 100","TRX:","Ant: 2x 5 Ele","ASL(m):","",
"SO 145 MHz","145 MHz","226","0","OM4EX","JN98HR","25947","89","25614","88","","1,3 %","0","0,0 %","34,1 %","0,0 %","IZ0CLS","760","0","PWR(W): 500","TRX: TS2000","Ant: 12el","ASL(m):","",
"SO 145 MHz","145 MHz","227","0","DL9MFY/P","JN58MD","26347","74","25467","72","","3,3 %","0","0,0 %","90,3 %","0,0 %","F6ETI/P","713","0","PWR(W): 500","TRX:","Ant: 17ele M2","ASL(m): 609","",
"SO 145 MHz","145 MHz","228","0","F5MFI","JN07XT","25823","85","25446","83","","1,5 %","3","3,2 %","0,0 %","0,0 %","EA1IT","727","0","PWR(W): 19","TRX: FT991A","Ant: 11 ELE LFA","ASL(m): 145","",
"SO 145 MHz","145 MHz","229","0","EA2XR","IN83KI","26326","57","25404","55","","3,5 %","1","1,0 %","0,0 %","0,0 %","F8KID","931","0","PWR(W): 100","TRX:","Ant: 32el","ASL(m): 654","",
"SO 145 MHz","145 MHz","230","0","F4FRG","IN98KE","25651","87","25351","86","","1,2 %","3","3,8 %","0,0 %","0,0 %","DR9A","703","0","PWR(W): 100","TRX: ICOM IC-9700","Ant: YAGI 9 ELEMENNTS","ASL(m): 166","",
"SO 145 MHz","145 MHz","231","0","DH0HAN","JN59LO","26554","104","25219","101","","5,0 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","683","0","PWR(W): 50","TRX:","Ant: Yagi 7 Elemente","ASL(m):","",
"SO 145 MHz","145 MHz","232","0","F0EGV/P","JN19MI","29913","97","25214","87","","15,7 %","0","0,0 %","0,0 %","0,0 %","DJ6XH","619","0","PWR(W): 10","TRX: FT857D","Ant: ANT 144  2 X 8 ELEMENTS QUAGUI 9ELEMENTS","ASL(m): 120","",
"SO 145 MHz","145 MHz","233","0","DK4VW","JO40IT","27568","51","25192","47","","8,6 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","857","0","PWR(W): 750","TRX:","Ant: 2x12 ele Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","234","0","YO5DAS","KN17DO","29026","78","25148","70","","13,4 %","0","0,0 %","30,0 %","0,0 %","S53XX","648","0","PWR(W): 50","TRX: FT897D","Ant: DK7ZB","ASL(m):","",
"SO 145 MHz","145 MHz","235","0","DL2PK","JO31IK","25307","123","25099","120","","0,8 %","1","0,0 %","0,0 %","0,0 %","OE1W","747","0","PWR(W): 750","TRX:","Ant: 17 El","ASL(m): 35","",
"SO 145 MHz","145 MHz","236","0","DL4TO/P","JO33OR","26403","68","24976","65","","5,4 %","0","0,0 %","4,6 %","0,0 %","GM4ZUK/P","712","0","PWR(W): 45","TRX:","Ant: 5-ele-Yagi n. DK7ZB","ASL(m):","",
"SO 145 MHz","145 MHz","237","0","SP9SOO","JN99OV","29082","112","24944","95","","14,2 %","4","3,6 %","0,0 %","0,0 %","5P5T","724","0","PWR(W): 200","TRX:","Ant: 5el.DK7ZB","ASL(m): 270","",
"SO 145 MHz","145 MHz","238","0","F6IFX/P","IN87XC","26611","98","24769","93","","6,9 %","6","3,7 %","0,0 %","0,0 %","F8KID","631","0","PWR(W): 120","TRX: FT897","Ant: 2X9 TONNA","ASL(m): 40","",
"SO 145 MHz","145 MHz","239","0","LZ1JER","KN12NW","25310","86","24740","84","","2,3 %","1","0,1 %","0,0 %","0,0 %","OE/HA5DDX","763","0","PWR(W): 100","TRX:","Ant: 8el.Yagi I0JXX","ASL(m): 970","",
"SO 145 MHz","145 MHz","240","0","I7CSB","JN71QQ","26797","71","24540","65","","8,4 %","0","0,0 %","0,0 %","0,0 %","HA2R","639","0","PWR(W): 100","TRX:","Ant: YAGI 17 EL.","ASL(m): 96","",
"SO 145 MHz","145 MHz","241","0","EA6SX","JM19IK","25611","51","24471","49","","4,5 %","1","1,1 %","4,1 %","0,0 %","IQ9BF","1075","0","PWR(W): 85","TRX:","Ant: 16elm","ASL(m): 148","",
"SO 145 MHz","145 MHz","242","0","DO1CS","JO60PO","24311","104","24311","104","","0,0 %","0","0,0 %","0,0 %","0,0 %","IQ5NN","786","0","PWR(W): 75","TRX:","Ant: 4fach Quad","ASL(m):","",
"SO 145 MHz","145 MHz","243","0","R3CT","KO86QF","24822","78","24140","76","","2,7 %","2","3,6 %","89,5 %","0,0 %","UA6LQZ","762","0","PWR(W): 200","TRX:","Ant: 2x18","ASL(m):","",
"SO 145 MHz","145 MHz","244","0","OE3TFA","JN78UQ","25017","98","24088","94","","3,7 %","3","0,2 %","0,0 %","0,0 %","5P5T","733","0","PWR(W): 100","TRX:","Ant: 11el 2m  23el 70cm DUAL AA PA 144-432-34-6-2CBGP","ASL(m): 500","",
"SO 145 MHz","145 MHz","245","0","DL2NEQ","JN59JM","24483","79","23917","78","","2,3 %","0","0,0 %","0,0 %","0,0 %","G2D","730","0","PWR(W): 300","TRX:","Ant: 8 Element Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","246","0","YO6XK","KN25BS","27009","74","23762","65","","12,0 %","0","0,0 %","0,0 %","0,0 %","S59DEM","763","0","PWR(W): 250","TRX:","Ant: 10el YAGY","ASL(m): 365","",
"SO 145 MHz","145 MHz","247","0","OK2DN","JN89QR","26155","106","23735","99","","9,3 %","0","0,0 %","55,6 %","0,0 %","IQ5NN","779","0","PWR(W): 5","TRX: IC705","Ant: 5el. Yagi","ASL(m): 637","",
"SO 145 MHz","145 MHz","248","0","DM7KN/P","JO40EV","23661","111","23613","110","","0,2 %","0","0,0 %","0,0 %","0,0 %","OL7M","575","0","PWR(W): 35","TRX:","Ant: 6-fach Oblong","ASL(m):","",
"SO 145 MHz","145 MHz","249","0","RG2X","KO85GE","23577","79","23577","79","","0,0 %","1","0,1 %","81,0 %","0,0 %","RW4HW","728","0","PWR(W): 100","TRX:","Ant: 2x15 el.Yagi","ASL(m): 175","",
"SO 145 MHz","145 MHz","250","0","DL0EE","JN49GK","28221","58","23431","49","","17,0 %","0","0,0 %","0,0 %","0,0 %","9A0BB","747","0","PWR(W): 300","TRX:","Ant: 4x11 Dipol","ASL(m):","",
"SO 145 MHz","145 MHz","251","0","DM5F","JO60WT","24086","101","23366","99","","3,0 %","0","0,0 %","0,0 %","0,0 %","G2N","888","0","PWR(W): 100","TRX:","Ant: 2x11 El.","ASL(m):","",
"SO 145 MHz","145 MHz","252","0","DG1OJ","JO52BP","25690","84","23125","77","","10,0 %","0","0,0 %","0,0 %","0,0 %","G3V","720","0","PWR(W): 400","TRX:","Ant: 9 el  Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","253","0","DM3PKK","JO50CB","24403","85","23053","82","","5,5 %","0","0,0 %","29,3 %","0,0 %","G2N","688","0","PWR(W): 90","TRX:","Ant: VGR","ASL(m):","",
"SO 145 MHz","145 MHz","254","0","DM6BS","JN58VD","23823","68","23045","66","","3,3 %","0","0,0 %","0,0 %","0,0 %","G2N","905","0","PWR(W): 750","TRX:","Ant: MobilStrahler","ASL(m):","",
"SO 145 MHz","145 MHz","255","0","DL5HQ","JO50VQ","24869","108","22950","101","","7,7 %","0","0,0 %","0,0 %","0,0 %","HA6W","692","0","PWR(W): 60","TRX:","Ant: 7ele","ASL(m):","",
"SO 145 MHz","145 MHz","256","0","F6BYJ","JN05DR","23266","86","22930","83","","1,4 %","5","3,6 %","0,0 %","0,0 %","DR9A","694","0","PWR(W): 90","TRX: IC-9700","Ant: 12 ELM YAGI","ASL(m): 160","",
"SO 145 MHz","145 MHz","257","0","DL4MW","JO50KQ","24338","89","22903","85","","5,9 %","0","0,0 %","14,1 %","0,0 %","9A0BB","747","0","PWR(W): 120","TRX:","Ant: 6el-Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","258","0","UR4WWT","KO20DC","24228","52","22858","49","","5,7 %","1","1,0 %","42,9 %","0,0 %","9A0BB","873","0","PWR(W): 100","TRX:","Ant: 2x10el 2.2wl","ASL(m):","",
"SO 145 MHz","145 MHz","259","0","OK1DPA","JN89IV","25365","96","22562","90","","11,1 %","0","0,0 %","0,0 %","0,0 %","F8KID","782","0","PWR(W): 100","TRX: TS 2000","Ant: GW4CQT","ASL(m): 606","",
"SO 145 MHz","145 MHz","260","0","IN3AHO","JN56MJ","25069","79","22473","72","","10,4 %","0","0,0 %","0,0 %","0,0 %","OK6M","612","0","PWR(W): 300","TRX: FT991A AMP","Ant: 14 EL HM","ASL(m): 733","",
"SO 145 MHz","145 MHz","261","0","YO7CW","KN24KU","23434","74","22299","68","","4,8 %","0","0,0 %","25,0 %","0,0 %","S50C","801","0","PWR(W): 400","TRX:","Ant: Yagi 7el","ASL(m): 300","",
"SO 145 MHz","145 MHz","262","0","IV3EXL","JN65VO","23466","82","22244","79","","5,2 %","0","0,0 %","0,0 %","0,0 %","DR2X","634","0","PWR(W): 200","TRX:","Ant: 8jxx2","ASL(m): 10","",
"SO 145 MHz","145 MHz","263","0","DL5DAW","JO31QH","22829","94","22236","91","","2,6 %","0","0,0 %","0,0 %","0,0 %","IO2V","861","0","PWR(W): 500","TRX:","Ant: 12 ele","ASL(m):","",
"SO 145 MHz","145 MHz","264","0","DQ23IVG","JO31LG","22237","150","22190","149","","0,2 %","1","0,5 %","0,0 %","0,0 %","TM0W","518","0","PWR(W): 100","TRX:","Ant: 5 Element Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","265","0","IW3HWT","JN55VU","24171","98","22067","91","","8,7 %","1","1,0 %","7,7 %","0,0 %","IK7UXW","765","0","PWR(W): 10","TRX: ICOM IC 705","Ant: 8 el i0jxx","ASL(m): 1600","",
"SO 145 MHz","145 MHz","266","0","DB9LG","JO40DM","23726","89","21914","84","","7,6 %","1","1,8 %","0,0 %","0,0 %","OE1W","603","0","PWR(W): 100","TRX:","Ant: 8 Element Yagi nach G0KSC","ASL(m):","",
"SO 145 MHz","145 MHz","267","0","DO2HKR/P","JO53WH","25736","83","21846","71","","15,1 %","1","0,4 %","1,4 %","0,0 %","TM0W","848","0","PWR(W): 75","TRX:","Ant: 2m","ASL(m):","",
"SO 145 MHz","145 MHz","268","0","OK1NS","JO70EH","22446","98","21797","95","","2,9 %","1","0,8 %","31,6 %","0,0 %","YU7ACO","781","0","PWR(W): 40","TRX: TS 790","Ant: 9 el Yagi","ASL(m): 155","",
"SO 145 MHz","145 MHz","269","0","SQ9PUT","JN99UU","23418","76","21773","68","","7,0 %","2","1,2 %","4,4 %","0,0 %","DR9A","832","0","PWR(W): 500","TRX:","Ant: EF0213M","ASL(m): 320","",
"SO 145 MHz","145 MHz","270","0","F6APE","IN97PI","23347","92","21724","86","","7,0 %","4","4,2 %","0,0 %","0,0 %","F1IA","627","0","PWR(W): 120","TRX: TS2000+AMPLI","Ant: 4 * 11 EL YAGI","ASL(m): 94","",
"SO 145 MHz","145 MHz","271","0","DL5HF","JO43WJ","23573","83","21598","77","","8,4 %","0","0,0 %","0,0 %","0,0 %","OM6A","782","0","PWR(W): 100","TRX:","Ant: 2 x 7 Ele Yagi Flexa  FX-213","ASL(m): 120","",
"SO 145 MHz","145 MHz","272","0","DH6ABE","JO51LU","22142","101","21584","99","","2,5 %","0","0,0 %","0,0 %","0,0 %","G2N","661","0","PWR(W): 250","TRX:","Ant: 2x 9el f9ft","ASL(m):","",
"SO 145 MHz","145 MHz","273","0","DL8BZ/P","JO42BD","23973","116","21452","110","","10,5 %","4","0,3 %","0,0 %","0,0 %","TM0W","629","0","PWR(W): 50","TRX:","Ant: 19 ele MAA² Yagi","ASL(m):","",
"SO 145 MHz","145 MHz","274","0","DM4KCS","JO30JM","22595","113","21302","107","","5,7 %","3","0,6 %","0,0 %","0,0 %","G4HGT/P","700","0","PWR(W): 100","TRX:","Ant: 7-el.","ASL(m):","",
"SO 145 MHz","145 MHz","275","0","DF7AX","JO41WM","26402","92","21035","79","","20,3 %","0","0,0 %","0,0 %","0,0 %","S50C","686","0","PWR(W): 0","TRX:","Ant: DF6SJ Schleifenantenne","ASL(m):","",
"SO 145 MHz","145 MHz","276","0","OZ1HDF","JO55UN","31189","65","21022","45","","32,6 %","5","8,1 %","37,8 %","0,0 %","HB9FAB","933","0","PWR(W): 1000","TRX:","Ant: 2 x 8 ele OWL","ASL(m):","",
"SO 145 MHz","145 MHz","277","0","F4FFS","JN17AW","21853","72","20910","70","","4,3 %","1","1,2 %","0,0 %","0,0 %","DR1H","698","0","PWR(W): 20","TRX: FT 857 D","Ant: DK7ZB 2X10 iA¿A½LiA¿A½MENT OM","ASL(m): 110","",
"SO 145 MHz","145 MHz","278","0","LZ2EHO","KN13ME","23486","67","20626","60","","12,2 %","0","0,0 %","0,0 %","0,0 %","OK1MZM","893","0","PWR(W): 80","TRX:","Ant: 13el. Yagi","ASL(m): 1200","",
"SO 145 MHz","145 MHz","279","0","DO9PL","JO31LG","22546","104","20576","98","","8,7 %","0","0,0 %","0,0 %","0,0 %","SN7L","615","0","PWR(W): 50","TRX:","Ant: 7 ele Flexa","ASL(m):","",
